customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-10174,Female,0,No,Yes,60,Yes,Yes,No,No internet service,Yes,Yes,No,No internet service,No,Two year,Yes,Mailed check,54.71,3240.09,0
CUST-10175,Male,0,No,No,18,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,80.73,1403.86,1
CUST-10176,Female,1,No,Yes,55,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),71.08,3986.49,1
CUST-10177,Male,0,No,Yes,71,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),86.16,6188.79,1
CUST-10178,Female,0,No,No,67,No,Yes,DSL,No internet service,Yes,No,No,No,No,One year,Yes,Credit card (automatic),81.76,5451.39,1
CUST-10179,Female,0,Yes,Yes,31,Yes,Yes,DSL,No,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,44.32,1543.44,0
CUST-10180,Female,1,Yes,No,49,No,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,91.88,4556.17,1
CUST-10181,Male,0,Yes,No,65,Yes,Yes,No,Yes,No,No internet service,No,No,No,Two year,Yes,Bank transfer (automatic),59.08,3890.1,0
CUST-10182,Male,0,Yes,No,59,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,84.86,5005.8,0
CUST-10183,Female,0,No,No,71,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),118.75,8489.78,0
CUST-10184,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,No,Two year,Yes,Mailed check,95.32,195.89,1
CUST-10185,Male,0,No,No,39,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,No,Two year,No,Bank transfer (automatic),107.42,4139.1,0
CUST-10186,Male,0,No,Yes,57,No,Yes,No,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,69.05,3933.64,0
CUST-10187,Male,1,No,No,53,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No,Yes,Two year,Yes,Electronic check,75.16,3960.52,1
CUST-10188,Male,0,No,Yes,11,No,No,No,No,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,65.83,661.53,1
CUST-10189,Male,0,No,Yes,41,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),51.6,2165.32,1
CUST-10190,Female,0,Yes,Yes,12,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,58.74,712.92,1
CUST-10191,Female,0,Yes,No,6,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,103.87,619.06,1
CUST-10192,Female,0,No,No,8,Yes,No,DSL,No internet service,No internet service,No,No internet service,Yes,No,One year,Yes,Electronic check,52.6,507.79,0
CUST-10193,Male,0,Yes,No,69,Yes,No,Fiber optic,No,No,Yes,No,No,No internet service,Two year,Yes,Mailed check,111.77,7719.81,0
CUST-10194,Female,0,No,No,19,Yes,Yes,DSL,No internet service,No,Yes,No,No internet service,No,Two year,No,Electronic check,95.91,1883.81,0
CUST-10195,Male,0,Yes,No,33,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,No internet service,Yes,One year,No,Mailed check,83.79,2711.99,0
CUST-10196,Male,0,No,No,18,Yes,No,No,Yes,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),56.0,968.3,1
CUST-10197,Male,0,Yes,Yes,65,Yes,No,No,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.5,2957.33,1
CUST-10198,Male,0,Yes,Yes,64,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),93.89,6013.87,0
CUST-10199,Female,1,No,No,47,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,110.67,5216.23,1
CUST-10200,Male,0,Yes,Yes,60,No,No,No,Yes,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),73.31,4448.64,0
CUST-10201,Female,1,No,No,7,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,77.24,721.61,1
CUST-10202,Male,1,Yes,No,72,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,63.47,4489.48,0
CUST-10203,Female,0,Yes,No,30,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,No internet service,Two year,No,Electronic check,69.45,2052.97,0
CUST-10204,Male,1,Yes,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Mailed check,55.37,1625.87,0
CUST-10205,Male,0,No,No,14,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),91.2,1374.37,1
CUST-10206,Female,0,No,No,64,Yes,No,No,No,No,Yes,No,No internet service,Yes,One year,Yes,Mailed check,58.78,3750.85,0
CUST-10207,Female,0,Yes,No,12,Yes,No,DSL,No internet service,Yes,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),101.05,1211.46,0
CUST-10208,Male,0,Yes,No,62,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No internet service,Two year,Yes,Electronic check,76.59,4728.12,0
CUST-10209,Female,0,No,No,52,Yes,No,No,No,No,No,No,No internet service,No,Two year,Yes,Mailed check,36.68,1933.5,0
CUST-10210,Male,0,No,No,56,Yes,No,DSL,No,Yes,No,No,No,No internet service,Month-to-month,No,Mailed check,95.14,5326.15,1
CUST-10211,Female,0,Yes,Yes,2,Yes,Yes,No,No,No,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,31.91,104.57,0
CUST-10212,Female,0,Yes,No,53,Yes,No,DSL,No,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,54.47,2948.11,0
CUST-10213,Male,0,Yes,No,70,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),91.34,6374.79,0
CUST-10214,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,105.26,2995.06,0
CUST-10215,Male,0,No,No,32,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,79.6,2509.5,0
CUST-10216,Male,0,No,No,8,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No,Two year,No,Electronic check,37.7,312.47,1
CUST-10217,Male,0,No,No,35,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,87.29,3021.33,0
CUST-10218,Male,0,No,Yes,49,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,No,One year,No,Bank transfer (automatic),75.25,3604.05,0
CUST-10219,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,113.98,2439.34,1
CUST-10220,Male,0,No,Yes,54,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,59.3,3150.59,0
CUST-10221,Male,0,Yes,No,6,Yes,No,DSL,No,No,No internet service,No internet service,No,No,Month-to-month,No,Credit card (automatic),86.51,481.91,1
CUST-10222,Female,0,Yes,No,49,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),75.38,3675.36,1
CUST-10223,Male,0,No,No,42,Yes,No,No,Yes,No,Yes,No internet service,No,No,Two year,No,Electronic check,55.34,2419.34,0
CUST-10224,Female,0,Yes,No,16,Yes,No,Fiber optic,No,No,No,No internet service,No,No,Month-to-month,No,Electronic check,106.0,1777.18,1
CUST-10225,Male,0,No,No,25,Yes,No,DSL,No,No internet service,No,Yes,Yes,No,Two year,Yes,Electronic check,70.93,1689.13,1
CUST-10226,Female,0,No,No,17,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,76.98,1246.63,1
CUST-10227,Female,0,No,No,45,Yes,No,Fiber optic,No,No,No,No internet service,No,No,Month-to-month,Yes,Electronic check,118.75,5437.55,1
CUST-10228,Female,0,No,Yes,46,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,110.08,5173.03,1
CUST-10229,Male,0,Yes,No,40,Yes,No,DSL,No internet service,No,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),93.64,3769.67,1
CUST-10230,Male,0,Yes,No,14,Yes,No phone service,No,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),68.0,958.82,1
CUST-10231,Female,0,No,No,15,Yes,No,No,No internet service,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,88.05,1317.64,1
CUST-10232,Male,0,No,Yes,59,Yes,Yes,No,No,No internet service,No,No,Yes,No,One year,No,Credit card (automatic),61.66,3626.68,1
CUST-10233,Female,0,No,No,33,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,92.54,2991.41,1
CUST-10234,Male,0,Yes,Yes,31,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),102.75,3226.7,1
CUST-10235,Female,0,Yes,No,22,Yes,Yes,DSL,Yes,No,Yes,No,No,No internet service,One year,No,Credit card (automatic),63.93,1359.32,1
CUST-10236,Female,1,Yes,No,67,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),106.99,7200.98,1
CUST-10237,Male,0,No,No,17,No,No phone service,Fiber optic,No internet service,No internet service,No,Yes,No,No,Two year,No,Bank transfer (automatic),110.6,1881.84,0
CUST-10238,Male,0,No,No,56,Yes,No,DSL,No,No,No,No,No,No internet service,One year,Yes,Credit card (automatic),68.46,3888.54,1
CUST-10239,Female,0,No,Yes,56,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,87.48,4864.65,1
CUST-10240,Male,1,Yes,No,17,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,97.09,1586.72,1
CUST-10241,Female,0,No,No,0,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),77.41,0.0,1
CUST-10242,Male,1,Yes,Yes,18,Yes,Yes,DSL,No,Yes,Yes,No internet service,Yes,No,Two year,No,Mailed check,54.39,977.89,0
CUST-10243,Female,0,Yes,No,19,Yes,No,No,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.27,852.39,1
CUST-10244,Female,0,Yes,No,54,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),91.54,4878.97,1
CUST-10245,Male,0,No,No,38,Yes,Yes,Fiber optic,No internet service,No,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),103.38,3901.88,1
CUST-10246,Female,0,Yes,No,31,Yes,No,No,Yes,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,61.19,1900.76,1
CUST-10247,Male,0,Yes,Yes,34,Yes,No,DSL,Yes,Yes,Yes,No internet service,Yes,No,One year,Yes,Electronic check,74.18,2557.44,0
CUST-10248,Female,1,No,No,69,Yes,Yes,No,No,No internet service,No,Yes,Yes,Yes,One year,Yes,Electronic check,61.57,4247.51,0
CUST-10249,Male,0,No,Yes,68,Yes,No,No,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),39.59,2727.41,0
CUST-10250,Male,1,Yes,No,1,Yes,No phone service,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,19.93,22.04,1
CUST-10251,Male,0,Yes,Yes,61,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.03,5250.08,1
CUST-10252,Male,0,No,No,26,Yes,Yes,DSL,No internet service,Yes,Yes,No,No,No internet service,One year,No,Electronic check,80.02,2105.65,1
CUST-10253,Male,0,No,Yes,54,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,63.46,3367.26,0
CUST-10254,Female,0,No,Yes,71,Yes,Yes,No,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,20.77,1569.22,0
CUST-10255,Male,0,Yes,Yes,37,Yes,No phone service,DSL,No internet service,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),57.74,2140.18,0
CUST-10256,Female,0,No,No,45,Yes,No phone service,DSL,No,No internet service,No,No internet service,No,Yes,Month-to-month,No,Electronic check,50.95,2288.26,1
CUST-10257,Male,0,No,Yes,31,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,22.74,717.35,0
CUST-10258,Male,0,Yes,Yes,5,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,91.19,512.92,1
CUST-10259,Female,0,Yes,Yes,2,Yes,No,DSL,No internet service,No,Yes,No internet service,No,No internet service,One year,No,Mailed check,98.84,218.47,1
CUST-10260,Female,0,No,No,26,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.88,2394.7,1
CUST-10261,Male,0,Yes,No,59,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,98.6,5821.81,0
CUST-10262,Male,0,No,No,24,Yes,No phone service,Fiber optic,No,No,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,37.92,855.93,0
CUST-10263,Female,0,No,Yes,31,Yes,Yes,DSL,No,No,No internet service,Yes,Yes,Yes,Two year,Yes,Electronic check,79.01,2319.37,0
CUST-10264,Female,0,Yes,Yes,38,No,No,Fiber optic,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,101.32,3891.8,1
CUST-10265,Female,0,No,Yes,23,Yes,Yes,DSL,No,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,59.79,1425.6,0
CUST-10266,Male,0,Yes,No,35,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No internet service,Yes,One year,Yes,Electronic check,72.35,2472.24,1
CUST-10267,Male,0,No,Yes,44,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),82.97,3584.65,0
CUST-10268,Female,1,No,Yes,62,Yes,No,DSL,No,No,No internet service,No internet service,No,No,Two year,Yes,Electronic check,92.92,5702.41,0
CUST-10269,Female,0,No,Yes,55,Yes,No,No,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),26.51,1426.18,0
CUST-10270,Male,1,Yes,No,59,No,Yes,No,No internet service,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,33.63,1936.33,0
CUST-10271,Male,0,No,No,38,Yes,No,Fiber optic,No,No,Yes,Yes,No,No internet service,Two year,Yes,Mailed check,63.85,2430.2,0
CUST-10272,Male,0,No,Yes,51,Yes,Yes,No,No,No,No,No,No internet service,No,Two year,No,Bank transfer (automatic),62.12,3173.48,0
CUST-10273,Female,0,No,No,10,Yes,No,DSL,Yes,No,No,No internet service,Yes,No,Month-to-month,No,Mailed check,61.0,609.46,1
CUST-10274,Male,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,88.06,851.17,1
CUST-10275,Male,0,Yes,No,67,Yes,No,No,Yes,No internet service,No internet service,No,No internet service,No internet service,Two year,Yes,Mailed check,59.56,3941.6,0
CUST-10276,Male,0,No,Yes,44,No,No,Fiber optic,No,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,80.08,3445.9,1
CUST-10277,Female,0,Yes,No,8,Yes,Yes,DSL,Yes,No,No,No,Yes,No internet service,Two year,Yes,Mailed check,45.69,333.04,0
CUST-10278,Male,0,Yes,No,29,No,No,No,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,60.13,1771.31,0
CUST-10279,Male,0,No,No,70,Yes,Yes,DSL,Yes,No,No,No,No internet service,Yes,Two year,No,Credit card (automatic),86.6,5976.66,0
CUST-10280,Male,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No internet service,No,One year,Yes,Electronic check,107.1,99.55,1
CUST-10281,Male,0,No,Yes,32,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),96.22,3021.97,0
CUST-10282,Female,0,Yes,No,61,Yes,No,DSL,No,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),76.49,4596.72,0
CUST-10283,Male,0,Yes,No,69,Yes,Yes,DSL,No internet service,No,No,No,No,Yes,Two year,No,Credit card (automatic),80.57,5603.46,1
CUST-10284,Male,0,No,Yes,26,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),86.38,2303.44,1
CUST-10285,Female,0,Yes,Yes,66,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,89.36,5918.88,1
CUST-10286,Male,0,No,No,52,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),78.04,3994.63,1
CUST-10287,Female,0,No,Yes,29,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),95.32,2802.31,1
CUST-10288,Female,0,Yes,No,56,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,95.7,5392.22,0
CUST-10289,Male,0,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No,No,One year,Yes,Mailed check,86.72,5125.74,0
CUST-10290,Female,0,Yes,No,20,Yes,Yes,DSL,No internet service,No,Yes,No,No,No,Two year,No,Electronic check,56.17,1093.07,0
CUST-10291,Male,0,No,Yes,6,Yes,No,DSL,Yes,Yes,No internet service,No internet service,No internet service,No,One year,Yes,Mailed check,45.34,287.14,0
CUST-10292,Female,0,No,No,57,Yes,No,No,No internet service,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,39.34,2194.08,1
CUST-10293,Male,0,Yes,No,6,Yes,No,Fiber optic,No,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,77.25,364.87,1
CUST-10294,Female,0,Yes,No,56,Yes,No phone service,DSL,Yes,No internet service,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),67.09,3661.99,0
CUST-10295,Female,1,Yes,Yes,25,Yes,Yes,No,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,40.79,1019.19,1
CUST-10296,Female,0,Yes,Yes,51,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,118.75,6015.66,0
CUST-10297,Male,0,No,Yes,44,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No,No internet service,Two year,Yes,Bank transfer (automatic),82.2,3639.5,0
CUST-10298,Male,0,No,Yes,2,Yes,No,DSL,No internet service,Yes,No,No,Yes,No,Two year,Yes,Electronic check,48.33,125.54,0
CUST-10299,Male,0,Yes,No,0,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),90.35,0.0,0
CUST-10300,Male,1,No,Yes,45,Yes,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),67.38,2951.11,0
CUST-10301,Female,0,Yes,Yes,37,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Credit card (automatic),118.75,4341.22,1
CUST-10302,Male,0,Yes,No,3,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No,Yes,Month-to-month,No,Electronic check,95.95,296.45,1
CUST-10303,Female,1,No,Yes,71,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,Yes,One year,Yes,Electronic check,107.93,7676.96,1
CUST-10304,Female,0,Yes,Yes,17,Yes,Yes,DSL,No,No internet service,No,Yes,No internet service,No internet service,Two year,Yes,Electronic check,75.6,1299.52,1
CUST-10305,Male,0,Yes,No,62,Yes,Yes,DSL,No,No internet service,Yes,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),78.84,4928.3,0
CUST-10306,Male,0,No,No,8,Yes,No phone service,No,No,No internet service,No,No,Yes,No,Month-to-month,No,Credit card (automatic),39.33,299.4,1
CUST-10307,Female,0,No,No,16,No,No,No,No internet service,No,No internet service,No,No,No,Month-to-month,No,Electronic check,49.0,791.32,1
CUST-10308,Male,0,Yes,No,38,Yes,Yes,DSL,No,No,No internet service,No,No,Yes,One year,No,Electronic check,56.94,2188.49,0
CUST-10309,Male,0,No,Yes,38,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,81.23,3131.81,0
CUST-10310,Female,1,Yes,No,44,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No,Yes,One year,No,Electronic check,96.31,4233.62,1
CUST-10311,Female,1,No,No,12,No,No,No,No,Yes,Yes,No internet service,Yes,No internet service,One year,No,Electronic check,57.71,686.92,1
CUST-10312,Male,0,Yes,No,19,Yes,No,No,No,No,No,No,No,No internet service,One year,No,Electronic check,54.37,1045.38,1
CUST-10313,Male,0,No,No,19,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),77.78,1476.96,1
CUST-10314,Male,0,Yes,No,32,Yes,Yes,DSL,No internet service,No internet service,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),118.75,3783.24,1
CUST-10315,Female,0,No,No,67,No,No phone service,Fiber optic,Yes,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,88.14,5870.36,1
CUST-10316,Female,0,No,No,33,Yes,Yes,No,Yes,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,54.86,1721.26,0
CUST-10317,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,Yes,One year,Yes,Mailed check,115.25,8321.91,0
CUST-10318,Female,0,No,No,18,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),71.37,1304.84,1
CUST-10319,Female,0,Yes,Yes,17,Yes,No,DSL,No internet service,Yes,No,Yes,Yes,No internet service,Two year,No,Electronic check,71.42,1224.25,0
CUST-10320,Male,0,No,No,7,Yes,No,DSL,Yes,No internet service,No,No,No internet service,Yes,Month-to-month,No,Electronic check,111.71,799.37,1
CUST-10321,Male,0,Yes,No,15,Yes,No,No,Yes,No,No internet service,No,Yes,No,Two year,Yes,Credit card (automatic),59.15,875.82,0
CUST-10322,Female,0,Yes,No,22,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,No,No,Two year,Yes,Electronic check,90.9,2090.17,1
CUST-10323,Female,0,No,Yes,28,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),82.55,2352.45,1
